term_type,canonical_name,aliases,category,active,priority,confidence,metadata_json
product,Hills K9 I/D LowFat 27.5# Bag,Hills K9 I/D LowFat 27.5# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 I/D LowFat 8.5# Bag,Hills K9 I/D LowFat 8.5# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 I/D LowFat Pate 13oz Can,Hills K9 I/D LowFat Pate 13oz Can,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 I/D Turkey Pate 13oz Can,Hills K9 I/D Turkey Pate 13oz Can,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 K/D 17.6# Bag,Hills K9 K/D 17.6# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 K/D 8.5# Bag,Hills K9 K/D 8.5# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 K/D Chicken 13oz Can,Hills K9 K/D Chicken 13oz Can,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 K/D Chicken 27.5# Bag,Hills K9 K/D Chicken 27.5# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 K/D Ckn/Veg Stew 12.5oz Can,Hills K9 K/D Ckn/Veg Stew 12.5oz Can,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 L/D 13oz Can,Hills K9 L/D 13oz Can,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 ONC Cancer Care Ckn 6# Bag,Hills K9 ONC Cancer Care Ckn 6# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 ONC Cancer Care Ckn Stew 12.5oz,Hills K9 ONC Cancer Care Ckn Stew 12.5oz,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 R/D 12.3oz Can,Hills K9 R/D 12.3oz Can,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 R/D 8.5# Bag,Hills K9 R/D 8.5# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 SD Adult AF Pro Pk 35# Bag,Hills K9 SD Adult AF Pro Pk 35# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 SD Adult Sens Skin/Stom 35# Bag,Hills K9 SD Adult Sens Skin/Stom 35# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 T/D 5# Bag,Hills K9 T/D 5# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 T/D Small Bites 5# Bag,Hills K9 T/D Small Bites 5# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 W/D 13oz Can,Hills K9 W/D 13oz Can,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 W/D 27.5# Bag,Hills K9 W/D 27.5# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 W/D 8.5# Bag,Hills K9 W/D 8.5# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 W/D Chk/Veg Stew 12.5oz Can,Hills K9 W/D Chk/Veg Stew 12.5oz Can,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 W/D Ckn/Veg Stew 5.5oz Can,Hills K9 W/D Ckn/Veg Stew 5.5oz Can,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 Z/D 7# Bag,Hills K9 Z/D 7# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 Z/D Ultra 13oz Can,Hills K9 Z/D Ultra 13oz Can,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 Z/D Ultra 17.6# Bag,Hills K9 Z/D Ultra 17.6# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 Z/D Ultra 25# Bag,Hills K9 Z/D Ultra 25# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hills K9 Z/D Ultra 8# Bag,Hills K9 Z/D Ultra 8# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Home Burial,Home Burial,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,HP 56 Deskjet  Ink - Black,HP 56 Deskjet  Ink - Black,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,HP 57 Deskjet Ink Color,HP 57 Deskjet Ink Color,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hydrogen Peroxide Gal,Hydrogen Peroxide Gal,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Hygroma-Elbow,Hygroma-Elbow,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,I Lid n Lash Wipes (60 count),I Lid n Lash Wipes (60 count),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,I-Tear Test Strip Tear Function Test,I-Tear Test Strip Tear Function Test,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Iams Feline Active Mature HBall 6.8# bag,Iams Feline Active Mature HBall 6.8# bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Iams Feline Prof Active 10.8# Bag,Iams Feline Prof Active 10.8# Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,ID bands large,ID bands large,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,ID bands small,ID bands small,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Idexx Bladder Tumor Analyte (Canine),Idexx Bladder Tumor Analyte (Canine),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Idexx Canine Pro BNP (Add - On),Idexx Canine Pro BNP (Add - On),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Idexx Fungal Culture,Idexx Fungal Culture,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Idexx General Senior Profile,Idexx General Senior Profile,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Idexx Urine Culture and MIC Sus.,Idexx Urine Culture and MIC Sus.,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,IM Pin Bag,IM Pin Bag,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,iM3 Ergo Winged Elevator 5 Piece Set,iM3 Ergo Winged Elevator 5 Piece Set,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Imagyst Dig Cytology Cover Slips,Imagyst Dig Cytology Cover Slips,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Immersion Oil Type A ( 4 OZ Bottle),Immersion Oil Type A ( 4 OZ Bottle),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Imprimed K9 Personalized Pred. Profile,Imprimed K9 Personalized Pred. Profile,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Abaxis T4 / Cholesterol,In House Abaxis T4 / Cholesterol,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Abx Canine Wellness plus HW,In House Abx Canine Wellness plus HW,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Abx CBC,In House Abx CBC,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Abx Comp Diagnostic Profile,In House Abx Comp Diagnostic Profile,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Abx Critical Care Plus,In House Abx Critical Care Plus,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Abx Electrolyte Plus,In House Abx Electrolyte Plus,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Abx Kidney Profile Plus,In House Abx Kidney Profile Plus,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Abx Mammalian Liver Profile,In House Abx Mammalian Liver Profile,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Abx Prep Profile II,In House Abx Prep Profile II,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Abx T4/Cholesterol,In House Abx T4/Cholesterol,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Cytology,In House Cytology,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Dermatophyte culture,In House Dermatophyte culture,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Direct Blood Smear,In House Direct Blood Smear,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Fecal Direct,In House Fecal Direct,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Fecal Float,In House Fecal Float,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Fecal Float & Direct,In House Fecal Float & Direct,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House FIV/FeLV Combo Test,In House FIV/FeLV Combo Test,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Flex 4 Rapid Test,In House Flex 4 Rapid Test,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Glucometer Test (Glucometer) (Record Vital),In House Glucometer Test (Glucometer) (Record Vital),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Heska Cortisol,In House Heska Cortisol,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Heska K9 C-Reactive Pro. (CCRP),In House Heska K9 C-Reactive Pro. (CCRP),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In House Heska Nu.Q Cancer Screening,In House Heska Nu.Q Cancer Screening,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In house Imagyst Add on expert review,In house Imagyst Add on expert review,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,In house Imagyst Blood Smear,In house Imagyst Blood Smear,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
